date,revenue,fees,expenses
2021-12-25,143694.2442588317,1344374.2248026473,1200679.9805438155
2021-12-26,163427.4367467438,1580370.7065696616,1416943.2698229179
2021-12-27,146028.7362164277,1409728.1273706148,1263699.391154187
2021-12-28,134710.10084610738,1297526.2763371044,1162816.175490997
2021-12-29,139967.38493695774,1349374.8323168335,1209407.447379876
2021-12-30,144612.94654763932,1404599.3436970212,1259986.397149382
2021-12-31,145368.04057549225,1395895.0719579787,1250527.0313824865
2022-01-01,146941.12126843742,1401646.6041030455,1254705.482834608
2022-01-02,138626.428580038,1327242.3513042568,1188615.9227242188
2022-01-03,139140.07232557263,1317992.8677189741,1178852.7953934015
2022-01-04,148751.3415310527,1406842.664137415,1258091.3226063622
2022-01-05,142742.90591152737,1362493.6089701774,1219750.70305865
2022-01-06,147795.1329827215,1411629.2799320058,1263834.1469492842
2022-01-07,142169.6200451439,1396746.987430695,1254577.367385551
2022-01-08,142317.65217196292,1380771.4452134792,1238453.7930415163
2022-01-09,130241.58703072033,1255702.4236422116,1125460.8366114912
2022-01-10,128126.1121698497,1233583.7585215312,1105457.6463516816
2022-01-11,126593.32743755466,1239741.8438366635,1113148.5163991088
2022-01-12,133444.32688345248,1278548.4422920726,1145104.11540862
2022-01-13,136243.60192696934,1291395.3009453989,1155151.6990184295
2022-01-14,130868.8284669616,1256207.105751975,1125338.2772850133
2022-01-15,131020.79328262931,1253701.1382393052,1122680.344956676
2022-01-16,147671.93491879918,1403142.6333946423,1255470.698475843
2022-01-17,137061.821744896,1293085.288761868,1156023.467016972
2022-01-18,134444.5148741629,1396765.581357328,1262321.0664831651
2022-01-19,140074.9164449273,1535137.9224754605,1395063.0060305332
2022-01-20,133248.34343438296,1309409.4698815702,1176161.1264471873
2022-01-21,151061.99564505284,1416348.6180636296,1265286.6224185769
2022-01-22,138001.40949510402,1407006.6683867397,1269005.2588916356
2022-01-23,99406.70227799268,983308.0835406915,883901.3812626989
2022-01-24,91653.4792295438,885808.8952720298,794155.416042486
2022-01-25,99628.30639957727,950392.5435487026,850764.2371491253
2022-01-26,94316.01002749836,895409.1988115538,801093.1887840554
2022-01-27,94430.48249403045,914893.13892235,820462.6564283195
2022-01-28,97032.10869422769,920762.3286571568,823730.2199629291
2022-01-29,96394.1737504008,909874.2207958142,813480.0470454134
2022-01-30,107007.08223361606,955680.0725700465,848672.9903364305
2022-01-31,99587.6691735306,913690.337647863,814102.6684743324
2022-02-01,99110.79523489739,896540.9379037747,797430.1426688773
2022-02-02,98788.10783683242,913048.6697323867,814260.5618955543
2022-02-03,94306.95953366191,888453.2532628069,794146.293729145
2022-02-04,98170.68120114105,911778.0785523203,813607.3973511792
2022-02-05,97602.91053306185,910058.0664083725,812455.1558753107
2022-02-06,101601.6216073895,1161366.0808790398,1059764.4592716503
2022-02-07,100472.79757981881,1032226.3838660882,931753.5862862694
2022-02-08,99528.68671359171,984296.2528077513,884767.5660941596
2022-02-09,100304.23332432396,929769.9942837558,829465.7609594318
2022-02-10,100261.93774748273,940579.8655775911,840317.9278301084
2022-02-11,104115.57108500035,971768.869191854,867653.2981068536
2022-02-12,107911.26006547816,1011240.6774338803,903329.4173684021
2022-02-13,96785.09956879116,909167.7418073332,812382.642238542
2022-02-14,96263.95324305956,905564.1148211923,809300.1615781328
2022-02-15,92301.30319610915,840563.7396436259,748262.4364475168
2022-02-16,82010.55646209915,757072.1543486394,675061.5978865402
2022-02-17,76788.2610244084,716919.4786468643,640131.2176224559
2022-02-18,81126.56236113205,751380.4146308752,670253.8522697432
2022-02-19,78804.05198246294,727814.6874785179,649010.6354960549
2022-02-20,77784.48412533829,727318.9431650552,649534.459039717
2022-02-21,82829.90705178582,755644.2686058733,672814.3615540875
2022-02-22,77788.06031580626,750153.0138739623,672364.953558156
2022-02-23,69197.36663486276,630563.8138176181,561366.4471827553
2022-02-24,69203.51413377996,620791.1002857522,551587.5861519723
2022-02-25,71895.77421828624,664623.8882131571,592728.1139948708
2022-02-26,68009.4164553068,602384.3495920541,534374.9331367473
2022-02-27,65111.07223249313,586482.3819500003,521371.30971750716
2022-02-28,63098.32257534148,568211.606344886,505113.2837695445
2022-03-01,60208.42111286051,553638.7819596075,493430.360846747
2022-03-02,65667.94706535945,609954.4541645988,544286.5070992394
2022-03-03,65521.17639667312,603250.5136601573,537729.3372634843
2022-03-04,68331.47824944172,602616.7142506134,534285.2360011716
2022-03-05,68402.55351733945,611922.5104806882,543519.9569633488
2022-03-06,74281.34721746041,647907.0909029053,573625.7436854449
2022-03-07,66746.01472532161,603931.9750593714,537185.9603340498
2022-03-08,64861.133576372304,601303.5017015713,536442.368125199
2022-03-09,61578.9494351882,567989.2681923199,506410.3187571317
2022-03-10,68333.99372694116,597500.116949856,529166.1232229149
2022-03-11,61149.270297557174,560205.7491742212,499056.478876664
2022-03-12,62548.26822548114,558932.8987993698,496384.63057388866
2022-03-13,68627.04667750628,625096.1121990045,556469.0655214982
2022-03-14,63886.784830727935,585405.9298018364,521519.1449711084
2022-03-15,60202.416586185194,553927.5104111877,493725.09382500243
2022-03-16,59666.43383214393,569823.9097443993,510157.47591225535
2022-03-17,63639.04396604054,587528.6026136031,523889.5586475626
2022-03-18,60053.148279442335,565405.6237384016,505352.47545895923
2022-03-19,65601.879726532,590962.6331591337,525360.7534326017
2022-03-20,69169.54217824213,642030.3168912663,572860.7747130241
2022-03-21,64649.00348220512,599177.9864247087,534528.9829425036
2022-03-22,65439.36194907947,608712.2053209877,543272.8433719083
2022-03-23,68035.21748311496,631906.1784365489,563870.960953434
2022-03-24,71986.21403475708,673221.1682812934,601234.9542465362
2022-03-25,74059.06664174098,701346.3539753562,627287.2873336152
2022-03-26,72337.37110507178,683873.4327923276,611536.0616872559
2022-03-27,75987.12219912343,719409.7896474205,643422.6674482971
2022-03-28,72792.02640904464,694816.3291117137,622024.302702669
2022-03-29,83024.87485606181,911618.9268778823,828594.0520218206
2022-03-30,83109.65661246656,859515.8647939814,776406.2081815149
2022-03-31,80188.45564602393,815193.575060583,735005.119414559
2022-04-01,80915.91969304258,808943.3095211321,728027.3898280896
2022-04-02,78188.02377662096,767829.4140067498,689641.3902301288
2022-04-03,82474.21299025345,770366.2608163573,687892.0478261039
2022-04-04,80947.25034743067,775352.720992504,694405.4706450733
2022-04-05,79880.91646342906,753443.1657346737,673562.2492712446
2022-04-06,77096.71000392865,731228.1154961707,654131.4054922421
2022-04-07,77882.56426994869,744490.4510721115,666607.8868021627
2022-04-08,75927.58014533603,706252.5513696135,630324.9712242775
2022-04-09,77451.51482595559,741834.8015293713,664383.2867034157
2022-04-10,76357.17636663884,724101.746377156,647744.5700105171
2022-04-11,79263.47313066108,736484.9649893163,657221.4918586552
2022-04-12,79229.93665158088,752433.5729090058,673203.636257425
2022-04-13,79288.89973529486,748829.4607320398,669540.5609967449
2022-04-14,80532.6428286015,753627.7141200255,673095.071291424
2022-04-15,79955.73780641651,747721.0381757888,667765.3003693724
2022-04-16,76494.34374631497,721119.0875716514,644624.7438253365
2022-04-17,79742.12875801453,758135.5741189624,678393.4453609479
2022-04-18,80423.49664481272,1652368.5755244119,1571945.0788795992
2022-04-19,84133.32292042687,782276.8624342189,698143.539513792
2022-04-20,83012.9556960577,757362.4887640096,674349.5330679519
2022-04-21,88811.1412173424,809456.4269203809,720645.2857030386
2022-04-22,109160.4367484927,1050651.6536542724,941491.2169057797
2022-04-23,108160.7133074205,1046718.3818926312,938557.6685852107
2022-04-24,111144.9226921721,1129402.8594831699,1018257.9367909977
2022-04-25,106395.96296299048,1187620.548867235,1081224.5859042446
2022-04-26,97006.30213035634,937844.1104898453,840837.808359489
2022-04-27,111763.33897723904,1045191.1070518326,933427.7680745935
2022-04-28,105904.23588740538,1017531.0592981097,911626.8234107044
2022-04-29,104216.81119615429,1024593.9273481148,920377.1161519605
2022-04-30,100765.02045306907,968136.607969769,867371.5875166999
2022-05-01,96333.87609189053,901386.6640175774,805052.7879256869
2022-05-02,91585.39073306056,830733.8695138365,739148.4787807759
2022-05-03,93949.71525744066,839714.6188618238,745764.9036043831
2022-05-04,88823.76244966924,778552.4260725148,689728.6636228457
2022-05-05,89392.84093093291,766757.1344677473,677364.2935368144
2022-05-06,84649.86897411729,737195.6665923905,652545.7976182732
2022-05-07,84827.76972306613,744309.9052577983,659482.1355347321
2022-05-08,84715.80595312094,738838.8671315892,654123.0611784683
2022-05-09,89566.90956817631,759305.365576555,669738.4560083786
2022-05-10,73498.5474328747,609248.6400485444,535750.0926156697
2022-05-11,63275.679756128426,559976.4951831918,496700.81542706344
2022-05-12,87474.39528216704,590031.4481740658,502557.0528918988
2022-05-13,76940.6911231478,574818.1117988455,497877.4206756977
2022-05-14,56583.47290525879,482449.0203124529,425865.54740719416
2022-05-15,56861.803154789246,470074.9700321803,413213.16687739105
2022-05-16,58053.33618872471,467590.4011253603,409537.06493663555
2022-05-17,52467.689647367246,434996.6000796255,382528.9104322583
2022-05-18,50993.39205835574,432760.39829760976,381767.006239254
2022-05-19,49118.07110868905,406581.285125528,357463.21401683893
2022-05-20,52156.914925026016,421472.995829186,369316.08090416
2022-05-21,55414.8342303203,454722.9730617631,399308.1388314428
2022-05-22,57450.25286441656,457516.2790529274,400066.0261885108
2022-05-23,52810.39878614437,413869.20734666294,361058.80856051855
2022-05-24,46732.933666888086,386402.10709563503,339669.17342874693
2022-05-25,44654.07600213365,368495.1385611797,323841.062559046
2022-05-26,49492.55956999899,362454.7974460362,312962.2378760372
2022-05-27,42616.45992747566,336576.09636386245,293959.6364363868
2022-05-28,40493.79300334884,313341.49035161105,272847.6973482622
2022-05-29,36686.997146683425,306101.5552401998,269414.5580935164
2022-05-30,35936.30393497828,294496.85672006453,258560.55278508627
2022-05-31,40507.59515728902,322235.72099674976,281728.12583946076
2022-06-01,37953.707570500235,317445.3577967901,279491.6502262899
2022-06-02,49285.83199358231,427615.0747394548,378329.24274587247
2022-06-03,52563.702269969246,458286.0577150488,405722.3554450795
2022-06-04,55903.64642593861,497186.99228266685,441283.34585672827
2022-06-05,61608.253311498775,520646.41270676884,459038.15939527005
2022-06-06,58254.79912487585,519301.1758920406,461046.37676716474
2022-06-07,66324.60509791481,568715.9701691126,502391.36507119774
2022-06-08,64051.22771260921,569420.8654157182,505369.63770310895
2022-06-09,65866.35413289609,573080.9859829254,507214.63185002934
2022-06-10,65224.29334596025,562761.7090811324,497537.41573517217
2022-06-11,67580.59912597892,561916.8108054342,494336.21167945536
2022-06-12,72582.47162954744,539719.8061866463,467137.3345570989
2022-06-13,66354.05619172011,535720.1644883398,469366.10829661967
2022-06-14,75437.83238225139,500868.4185022562,425430.5861200048
2022-06-15,55246.791755195605,419519.8264315848,364273.0346763892
2022-06-16,58651.258645190006,419493.20671636786,360841.9480711779
2022-06-17,50192.9505767385,884446.1276577844,834253.1770810459
2022-06-18,43880.992725785014,364611.74112031196,320730.74839452695
2022-06-19,48668.96758296088,379599.55155690253,330930.5839739416
2022-06-20,40410.81699376862,351777.0445585467,311366.22756477806
2022-06-21,42131.45050409714,353484.45838509884,311353.0078810017
2022-06-22,39875.73569443746,336495.7732156249,296620.03752118745
2022-06-23,38982.92911724726,326726.3278739879,287743.3987567406
2022-06-24,38799.80644017691,326380.44462615164,287580.63818597473
2022-06-25,40895.667979094105,328955.4691471212,288059.8011680271
2022-06-26,42001.577497609556,325094.71614609746,283093.1386484879
2022-06-27,40865.22603181084,331448.67510469555,290583.4490728847
2022-06-28,39380.31931681089,321545.5485414126,282165.2292246017
2022-06-29,43624.79114849854,337982.43644404144,294357.6452955429
2022-06-30,42472.04525546789,335565.2335615754,293093.18830610754
2022-07-01,42676.95453835832,336753.3571781156,294076.40263975726
2022-07-02,40691.857096052685,327697.7243530293,287005.8672569766
2022-07-03,39985.14372264464,324547.26386633544,284562.1201436908
2022-07-04,35447.149809155984,290145.7607474015,254698.61093824552
2022-07-05,40062.085847424736,306658.0009169457,266595.91506952094
2022-07-06,40671.93837162503,319104.68830783636,278432.74993621133
2022-07-07,35962.38148893647,272596.6691222823,236634.2876333458
2022-07-08,33634.11736457668,268352.140816709,234718.02345213236
2022-07-09,34721.467999116794,350561.31154444296,315839.84354532615
2022-07-10,33466.381364579036,332474.01281396206,299007.63144938304
2022-07-11,32941.500444478515,267738.635765195,234797.13532071648
2022-07-12,31761.773510485607,259651.86947131617,227890.09596083057
2022-07-13,30150.93507513974,246678.41894120528,216527.48386606554
2022-07-14,33318.90242103224,250020.0836526482,216701.18123161595
2022-07-15,36921.375993731766,263410.20145935664,226488.82546562486
2022-07-16,33812.067762967876,255024.21224202838,221212.14447906052
2022-07-17,32404.435403407042,254208.7156684073,221804.28026500024
2022-07-18,31807.678383180624,258375.5741526265,226567.89576944587
2022-07-19,38129.405502237714,290569.2787333075,252439.87323106977
2022-07-20,39203.31697957576,293698.11623424094,254494.79925466518
2022-07-21,40336.74532228429,389571.61205454776,349234.8667322635
2022-07-22,39061.62824774711,367225.25029381213,328163.62204606505
2022-07-23,32909.06385926367,276596.69443486346,243687.6305755998
2022-07-24,28290.437729498983,236224.83303562173,207934.39530612275
2022-07-25,29933.392933529678,375301.55137580587,345368.1584422762
2022-07-26,28158.877229883612,296956.2679436529,268797.3907137693
2022-07-27,28419.469703350904,262427.64827515115,234008.17857180024
2022-07-28,28232.44293132412,228638.54021297983,200406.0972816557
2022-07-29,31227.43281583892,259650.78122853118,228423.34841269226
2022-07-30,32434.04213313091,270989.4165211341,238555.37438800317
2022-07-31,35080.918869764515,693044.0536508905,657963.1347811259
2022-08-01,31758.855350316175,628579.9824219048,596821.1270715886
2022-08-02,33270.84817795456,638596.6576412867,605325.8094633322
2022-08-03,31608.580836308938,453135.9856357182,421527.40479940927
2022-08-04,32445.829988253747,586312.4472567511,553866.6172684974
2022-08-05,34234.9704209882,507346.4120868896,473111.4416659014
2022-08-06,46032.26206299478,627698.0334462852,581665.7713832904
2022-08-07,55948.73265714837,849140.107158592,793191.3745014436
2022-08-08,52140.610716894065,831676.7606014863,779536.1498845923
2022-08-09,53859.013993892055,994908.037579739,941049.023585847
2022-08-10,53776.92494001125,906373.1405635873,852596.2156235761
2022-08-11,53654.55087546316,903275.163592941,849620.6127174778
2022-08-12,56733.89994360854,1078347.0644740807,1021613.1645304721
2022-08-13,57452.8833753794,1055373.538662503,997920.6552871236
2022-08-14,60468.862587915355,1246335.6467743397,1185866.7841864245
2022-08-15,59724.45183190887,996419.2779349897,936694.8261030808
2022-08-16,63533.508087638664,1082843.431800931,1019309.9237132923
2022-08-17,84041.62867806065,1036177.8516375046,952136.222959444
2022-08-18,57009.76054167049,981366.207224164,924356.4466824936
2022-08-19,54896.457890516045,904154.5525388888,849258.0946483727
2022-08-20,53557.060055237016,830580.9445714615,777023.8845162245
2022-08-21,47067.970823911266,366803.52373884956,319735.5529149383
2022-08-22,45103.89573851711,359143.43711069797,314039.54137218086
2022-08-23,46605.99642121349,367893.08173911145,321287.08531789796
2022-08-24,50664.54530926324,398130.21416328487,347465.66885402164
2022-08-25,50197.39667901189,404568.20188188273,354370.80520287086
2022-08-26,49215.817385135524,400466.5016700113,351250.6842848758
2022-08-27,45117.735799562055,378230.3394457465,333112.60364618443
2022-08-28,43863.58007493304,355140.84410596953,311277.2640310365
2022-08-29,43637.305908022405,350797.4899499971,307160.1840419747
2022-08-30,52611.10802600994,403542.9012095969,350931.79318358697
2022-08-31,45036.05361775952,367646.9766934527,322610.9230756932
2022-09-01,48726.24108921703,401979.1878975646,353252.9468083476
2022-09-02,97377.52518549027,495672.28645574197,398294.7612702517
2022-09-03,50003.50240664804,432018.51944121695,382015.01703456894
2022-09-04,45877.42538365461,388128.8787299986,342251.453346344
2022-09-05,46510.83795677572,389109.54990193516,342598.7119451594
2022-09-06,51266.55356422688,431730.3995843409,380463.846020114
2022-09-07,72865.63250047828,692030.1820826854,619164.5495822071
2022-09-08,59197.01240111102,524088.21148879523,464891.1990876842
2022-09-09,53277.28771278159,470812.0819202278,417534.7942074462
2022-09-10,51657.55227089894,456593.5106359762,404935.95836507727
2022-09-11,56465.39507306042,502684.7545704776,446219.3594974172
2022-09-12,65442.9529380337,1030357.0347447254,964914.0818066917
2022-09-13,77832.550258283,1264942.7986841542,1187110.2484258711
2022-09-14,86158.83425173095,1046712.0071762699,960553.172924539
2022-09-15,152747.6341680302,1471685.2404148618,1318937.6062468316
2022-09-16,104571.59192059911,982871.4420772074,878299.8501566083
2022-09-17,32680.829745093033,272939.62533933064,240258.7955942376
2022-09-18,32671.64229897802,267917.9996236549,235246.35732467685
2022-09-19,32808.56908664911,268906.91796608956,236098.34887944045
2022-09-20,33373.32704043423,262310.7562788549,228937.42923842068
2022-09-21,29240.039082651627,248533.02860708005,219292.9895244284
2022-09-22,32935.24082454696,258609.1842539247,225673.94342937774
2022-09-23,33231.81069484547,257825.08039277393,224593.26969792845
2022-09-24,224519.80849527763,443619.1825153794,219099.37402010176
2022-09-25,31244.014318989714,247209.4856591375,215965.4713401478
2022-09-26,30289.3050506856,251518.26251463895,221228.95746395335
2022-09-27,32206.623900246577,248241.76188072798,216035.1379804814
2022-09-28,30210.478593696906,245764.04182238193,215553.56322868503
2022-09-29,29818.301813141086,235830.43645887158,206012.1346457305
2022-09-30,26670.12672106543,220512.67690038122,193842.5501793158
2022-10-01,27686.94345505822,219706.49248868367,192019.54903362546
2022-10-02,26538.143149733693,216548.70799940906,190010.56484967537
2022-10-03,27101.511899390178,217489.4180055621,190387.90610617193
2022-10-04,29408.483140902026,225258.1439888479,195849.6608479459
2022-10-05,29509.652774085367,230019.1876430435,200509.53486895812
2022-10-06,29573.794210210384,233040.42941373866,203466.63520352828
2022-10-07,29180.30420628008,229632.0019390653,200451.6977327852
2022-10-08,28835.62339878657,225175.47779169172,196339.85439290514
2022-10-09,27415.142899962313,218422.8308129703,191007.68791300798
2022-10-10,168735.04081919533,358138.9461492167,189403.90533002134
2022-10-11,28346.347444565217,216804.68247141715,188458.33502685194
2022-10-12,27913.94983877115,220184.13173349499,192270.18189472385
2022-10-13,27640.97639179584,220690.14842918882,193049.17203739297
2022-10-14,28885.777453854345,220968.9492538739,192083.17180001957
2022-10-15,26934.13806102109,213346.26131810277,186412.12325708166
2022-10-16,27998.645566485175,219391.5692264341,191392.92365994892
2022-10-17,25601.93515956315,206524.44576875577,180922.51060919263
2022-10-18,28051.880070098938,212557.25506629175,184505.3749961928
2022-10-19,27760.182340393527,214314.85789171737,186554.67555132386
2022-10-20,26890.728547840103,206312.49886520416,179421.77031736408
2022-10-21,25142.305298928055,199947.28024463443,174804.97494570637
2022-10-22,23101.18590721704,189729.11734032934,166627.9314331123
2022-10-23,24820.93713510333,204610.6829989184,179789.74586381507
2022-10-24,27340.82635254028,219782.20586252393,192441.37950998364
2022-10-25,93225.64949149407,273947.0151921947,180721.36570070067
2022-10-26,26218.40605645467,221424.0102667532,195205.60421029854
2022-10-27,215723.04180257334,422644.9442639857,206921.90246141233
2022-10-28,28875.372885090652,243258.13033800054,214382.7574529099
2022-10-29,30275.032080015837,255968.93808294932,225693.90600293348
2022-10-30,30738.727315731325,255265.21083230962,224526.4835165783
2022-10-31,30685.390908781803,254122.37555207766,223436.98464329587
2022-11-01,25213.734567365827,205260.57119864275,180046.83663127694
2022-11-02,25124.510790558514,203903.306276859,178778.79548630049
2022-11-03,23760.58162193525,195533.69312367114,171773.1115017359
2022-11-04,23318.896704032086,186091.14462502397,162772.24792099188
2022-11-05,29261.38040939439,219579.66659075074,190318.28618135635
2022-11-06,26291.16485467601,203862.20750093652,177571.04264626052
2022-11-07,26299.000666207445,210138.82496895955,183839.8243027521
2022-11-08,28581.08768740172,209131.96608510002,180550.8783976983
2022-11-09,27731.304840745448,188589.91549612366,160858.6106553782
2022-11-10,258183.86560841004,479533.17712443694,221349.3115160269
2022-11-11,34200.13209622615,318041.81140881026,283841.6793125841
2022-11-12,25283.90240892369,226480.59977272837,201196.69736380468
2022-11-13,26182.825797869133,237315.31776312794,211132.4919652588
2022-11-14,21205.44887004463,181249.05873467872,160043.60986463408
2022-11-15,21906.35796352251,220001.7219983024,198095.3640347799
2022-11-16,18542.72234965423,262117.54012930332,243574.8177796491
2022-11-17,20130.534576417776,175639.86392521317,155509.3293487954
2022-11-18,22893.20698866631,193350.98439425867,170457.77740559238
2022-11-19,20439.187620106917,168725.83519496067,148286.64757485376
2022-11-20,20788.345501667238,174899.2337737098,154110.88827204256
2022-11-21,25338.06463961525,202976.37067517047,177638.30603555523
2022-11-22,22587.829970356077,194335.44577336535,171747.61580300928
2022-11-23,78623.88533981261,411062.0169406758,332438.1316008632
2022-11-24,36779.77691790742,246898.16501305968,210118.38809515227
2022-11-25,26280.610980649668,199119.10612344195,172838.4951427923
2022-11-26,23336.251888283652,226357.6340241572,203021.38213587354
2022-11-27,24510.097318774875,187956.228111865,163446.13079309012
2022-11-28,20332.720715336334,165387.02227180192,145054.3015564656
2022-11-29,18884.597313978386,163270.48083184517,144385.88351786678
2022-11-30,18461.94972499008,156878.33523904436,138416.38551405427
2022-12-01,19812.451749807973,166672.10293866025,146859.65118885227
2022-12-02,27549.319493336057,157631.9407067119,130082.62121337585
2022-12-03,18344.483218721987,205058.89388596726,186714.41066724528
2022-12-04,17678.709642220492,150266.97839956824,132588.26875734775
2022-12-05,17777.977451025898,150499.64132092995,132721.66386990406
2022-12-06,18464.62545967086,156652.80891588997,138188.1834562191
2022-12-07,18615.027722964795,160301.4402420092,141686.41251904442
2022-12-08,18247.48045800254,156769.93270852847,138522.45225052594
2022-12-09,18483.561853949373,164686.86375824412,146203.30190429476
2022-12-10,17735.29228815912,153630.46906203407,135895.17677387496
2022-12-11,18371.86413926781,172046.52290286188,153674.65876359405
2022-12-12,18516.271406737826,160476.7609791436,141960.4895724058
2022-12-13,20535.96882071332,158602.91995105473,138066.95113034142
2022-12-14,19000.869289385282,166362.6504193922,147361.78113000692
2022-12-15,18631.583064220842,160363.3409741786,141731.75790995776
2022-12-16,18292.579413333515,159184.66855709278,140892.08914375928
2022-12-17,18600.68628873833,158317.76591159494,139717.0796228566
2022-12-18,17365.640483925254,153524.12280045767,136158.4823165324
2022-12-19,19754.08833084643,165161.98224071623,145407.8939098698
2022-12-20,23962.56593982243,180009.61108880292,156047.04514898048
2022-12-21,23045.18389642617,175775.35339473656,152730.1694983104
2022-12-22,23488.347742842965,177780.35146092024,154292.00371807726
2022-12-23,28191.57082457431,176967.31996988994,148775.74914531564
2022-12-24,22258.521651861047,168910.36812794989,146651.84647608883
2022-12-25,21638.343455099402,167517.09359705116,145878.75014195175
2022-12-26,21369.236627412633,162686.20087845932,141316.96425104668
2022-12-27,22203.68537567239,165728.38569661023,143524.70032093785
2022-12-28,21135.310034726856,165310.02146300697,144174.7114282801
2022-12-29,21437.02287258453,163622.07878378697,142185.05591120245
2022-12-30,20877.308100405386,160782.40011275798,139905.0920123526
2022-12-31,20327.278891408536,157087.6577802258,136760.37888881727
2023-01-01,20853.13557271673,160335.95658841456,139482.82101569782
2023-01-02,20470.379727735348,159149.6366186423,138679.25689090695
2023-01-03,27155.951729607412,158550.55169954986,131394.59996994244
2023-01-04,20826.185725708616,161833.87286570168,141007.68713999307
2023-01-05,47058.16774921829,165598.55596695974,118540.38821774145
2023-01-06,20857.15853998477,159361.95499850682,138504.79645852203
2023-01-07,21747.65394605739,165693.6113572556,143945.9574111982
2023-01-08,20849.570108455875,158132.15815536032,137282.58804690445
2023-01-09,20780.978285288278,160438.1827884319,139657.2045031436
2023-01-10,22080.357065975688,164140.96515365996,142060.60808768426
2023-01-11,22220.251164500853,166860.3153654468,144640.06420094593
2023-01-12,26338.747482672232,163262.6346943189,136923.88721164665
2023-01-13,34652.60330624305,174766.58167601342,140113.97836977037
2023-01-14,22838.742356742274,170295.95011472187,147457.2077579796
2023-01-15,29392.878905187747,178784.9730171359,149392.09411194816
2023-01-16,23760.329892691236,204288.9723028412,180528.64241014997
